tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,84,201506,10,,Sara Errani,R,164,ITA,25.15811088,10,3350,201303,,,Anne Keothavong,R,175,GBR,28.77481177,77,836,6-1 6-1,3,R64,,0,0,39,29,22,8,,3,3,4,3,46,29,17,2,,5,10
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,86,201212,24,,Francesca Schiavone,R,166,ITA,32.0054757,26,1930,201697,,Q,Kristyna Pliskova,L,,CZE,20.26283368,148,446,6-4 6-4,3,R64,,2,4,55,29,23,14,,2,4,2,2,62,40,23,10,,8,12
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,87,201478,,,Varvara Lepchenko,L,180,USA,26.0971937,53,1209,201499,31,,Anastasia Pavlyuchenkova,R,177,RUS,20.98015058,30,1800,7-6(4) 6-4,3,R64,,0,3,86,53,35,19,,8,9,3,5,74,43,31,16,,0,2
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,88,201520,4,,Petra Kvitova,L,183,CZE,22.29979466,4,6775,201304,,,Elena Baltacha,R,,GBR,28.86516085,101,678,6-0 6-4,3,R64,,3,3,51,33,23,10,,1,2,2,3,68,46,25,7,,7,12
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,89,201481,,,Tamira Paszek,R,165,AUT,21.5523614,37,1567,201427,,,Alize Cornet,R,173,FRA,22.42299795,60,1117,6-2 6-1,3,R64,,0,0,49,34,21,10,,2,3,2,6,62,35,20,7,,5,11
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,90,201518,,,Yanina Wickmayer,R,182,BEL,22.68035592,36,1640,201448,,,Galina Voskoboeva,R,183,KAZ,27.51813826,57,1168,4-6 6-3 8-6,3,R64,,3,0,105,72,50,18,,4,6,18,2,100,60,43,22,,6,10
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,91,201311,21,,Roberta Vinci,R,163,ITA,29.34976044,23,1965,201523,,,Marina Erakovic,R,174,NZL,24.30390144,49,1297,6-4 6-3,3,R64,,5,1,51,28,20,14,,3,5,5,1,75,53,26,14,,7,12
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,93,201421,14,,Ana Ivanovic,R,183,SRB,24.63518138,14,3070,201435,,,Kateryna Bondarenko,R,175,UKR,25.88090349,66,997,6-3 7-6(3),3,R64,,4,4,77,52,35,12,,3,6,2,8,78,52,33,7,,6,10
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,94,201504,22,,Julia Goerges,R,180,GER,23.6440794,24,1945,201412,,,Anastasia Yakimova,R,165,BLR,25.64818617,110,632,7-6(3) 6-2,3,R64,,7,2,72,42,29,18,,1,3,1,6,64,32,21,14,,4,8
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,95,202450,,Q,Jana Cepelova,R,168,SVK,19.07460643,178,350,201286,26,,Anabel Medina Garrigues,R,169,ESP,29.9028063,28,1835,6-7(7) 7-6(5) 6-3,3,R64,,0,8,142,90,58,21,,14,19,1,9,115,67,42,18,,6,12
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,96,201458,2,,Victoria Azarenka,R,180,BLR,22.90212183,2,8800,201472,,,Romina Oprandi,R,,SUI,26.24229979,87,759,6-2 6-0,3,R64,,1,5,43,29,24,6,,4,4,1,3,46,28,16,4,,1,6
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,97,201345,1,,Maria Sharapova,R,,RUS,25.18548939,1,9490,201444,,,Su Wei Hsieh,R,169,TPE,26.47227926,63,1031,6-1 6-4,3,R32,,3,5,47,27,20,11,,3,5,0,2,63,36,20,9,,3,9
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,98,201513,15,,Sabine Lisicki,R,178,GER,22.75701574,15,2697,201585,,,Sloane Stephens,R,170,USA,19.26625599,59,1117,7-6(5) 1-6 6-2,3,R32,,4,6,93,57,44,13,,4,7,1,1,88,50,34,21,,3,6
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,99,200079,,,Kim Clijsters,R,,BEL,29.04859685,47,1311,201329,12,,Vera Zvonareva,R,172,RUS,27.79739904,12,3160,6-3 4-3 RET,3,R32,,1,2,41,30,22,6,,3,5,2,3,74,45,23,12,,11,15
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,100,201493,8,,Angelique Kerber,L,173,GER,24.43531828,8,4275,201539,28,,Christina Mchale,R,170,USA,20.12320329,32,1750,6-2 6-3,3,R32,,5,4,67,46,33,8,,10,11,0,0,58,43,23,5,,3,8
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,101,201474,3,,Agnieszka Radwanska,R,170,POL,23.3045859,3,7230,201586,,,Heather Watson,R,170,GBR,20.10130048,103,669,6-0 6-2,3,R32,,1,,51,34,24,11,,2,2,1,,35,21,12,2,,1,6
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,103,201373,17,,Maria Kirilenko,R,173,RUS,25.41546886,19,2295,201514,,,Sorana Cirstea,R,176,ROU,22.21765914,52,1211,6-3 6-1,3,R32,,2,,56,40,30,8,,0,0,0,,51,30,19,7,,5,9
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,104,201397,30,,Shuai Peng,R,173,CHN,26.46132786,34,1730,201551,,,Arantxa Rus,U,180,NED,21.53319644,72,880,6-1 6-2,3,R32,,2,1,36,25,24,8,,0,0,0,5,40,30,18,1,,3,7
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,105,200033,6,,Serena Williams,R,175,USA,30.74606434,6,5640,201386,25,,Jie Zheng,R,164,CHN,28.97467488,27,1850,6-7(5) 6-2 9-7,3,R32,,23,1,98,66,53,27,,6,6,1,3,105,83,62,11,,2,5
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,106,201468,,WC,Yaroslava Shvedova,R,180,KAZ,24.78576318,65,1006,201506,10,,Sara Errani,R,164,ITA,25.15811088,10,3350,6-0 6-4,3,R32,,6,2,44,28,20,12,,2,3,0,1,42,31,12,3,,1,6
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,108,201520,4,,Petra Kvitova,L,183,CZE,22.29979466,4,6775,201478,,,Varvara Lepchenko,L,180,USA,26.0971937,53,1209,6-1 6-0,3,R32,,1,3,46,32,23,8,,2,2,0,6,35,19,7,6,,2,7
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,109,201481,,,Tamira Paszek,R,165,AUT,21.5523614,37,1567,201518,,,Yanina Wickmayer,R,182,BEL,22.68035592,36,1640,2-6 7-6(4) 7-5,3,R32,,7,6,122,76,40,17,,8,17,3,7,110,78,39,13,,5,13
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,111,201421,14,,Ana Ivanovic,R,183,SRB,24.63518138,14,3070,201504,22,,Julia Goerges,R,180,GER,23.6440794,24,1945,3-6 6-3 6-4,3,R32,,5,3,107,66,45,22,,7,9,4,4,91,54,37,19,,9,12
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,112,201458,2,,Victoria Azarenka,R,180,BLR,22.90212183,2,8800,202450,,Q,Jana Cepelova,R,168,SVK,19.07460643,178,350,6-3 6-3,3,R32,,1,3,66,49,29,10,,3,5,1,2,57,40,21,6,,7,12
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,113,201513,15,,Sabine Lisicki,R,178,GER,22.75701574,15,2697,201345,1,,Maria Sharapova,R,,RUS,25.18548939,1,9490,6-4 6-3,3,R16,,6,4,67,45,32,9,,1,3,5,4,51,36,20,7,,2,6
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,115,201474,3,,Agnieszka Radwanska,R,170,POL,23.3045859,3,7230,202429,,Q,Camila Giorgi,R,168,ITA,20.48733744,145,449,6-2 6-3,3,R16,,1,2,54,41,29,5,,2,3,0,10,59,29,19,11,,5,10
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,116,201373,17,,Maria Kirilenko,R,173,RUS,25.41546886,19,2295,201397,30,,Shuai Peng,R,173,CHN,26.46132786,34,1730,6-1 6-7(6) 6-3,3,R16,,2,3,81,55,41,15,,5,7,3,3,99,62,36,19,,6,13
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,117,200033,6,,Serena Williams,R,175,USA,30.74606434,6,5640,201468,,WC,Yaroslava Shvedova,R,180,KAZ,24.78576318,65,1006,6-1 2-6 7-5,3,R16,,12,3,84,53,40,16,,2,4,7,6,81,42,30,17,,4,7
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,118,201520,4,,Petra Kvitova,L,183,CZE,22.29979466,4,6775,201212,24,,Francesca Schiavone,R,166,ITA,32.0054757,26,1930,4-6 7-5 6-1,3,R16,,4,4,93,64,50,10,,7,9,3,13,110,58,44,20,,12,16
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,119,201481,,,Tamira Paszek,R,165,AUT,21.5523614,37,1567,201311,21,,Roberta Vinci,R,163,ITA,29.34976044,23,1965,6-2 6-2,3,R16,,2,0,51,37,23,8,,3,5,0,2,43,18,8,8,,2,8
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,120,201458,2,,Victoria Azarenka,R,180,BLR,22.90212183,2,8800,201421,14,,Ana Ivanovic,R,183,SRB,24.63518138,14,3070,6-1 6-0,3,R16,,1,3,40,28,22,6,,3,3,2,3,57,37,18,4,,2,8
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,121,201493,8,,Angelique Kerber,L,173,GER,24.43531828,8,4275,201513,15,,Sabine Lisicki,R,178,GER,22.75701574,15,2697,6-3 6-7(7) 7-5,3,QF,,2,3,102,67,41,21,,3,8,10,5,131,77,46,22,,11,19
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,122,201474,3,,Agnieszka Radwanska,R,170,POL,23.3045859,3,7230,201373,17,,Maria Kirilenko,R,173,RUS,25.41546886,19,2295,7-5 4-6 7-5,3,QF,,5,0,111,86,51,14,,7,12,9,1,113,79,46,17,,12,18
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,123,200033,6,,Serena Williams,R,175,USA,30.74606434,6,5640,201520,4,,Petra Kvitova,L,183,CZE,22.29979466,4,6775,6-3 7-5,3,QF,,13,0,61,36,31,14,,1,1,3,2,67,44,26,14,,2,4
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,124,201458,2,,Victoria Azarenka,R,180,BLR,22.90212183,2,8800,201481,,,Tamira Paszek,R,165,AUT,21.5523614,37,1567,6-3 7-6(4),3,QF,,7,3,60,45,35,9,,2,4,4,5,92,60,40,10,,6,9
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,125,201474,3,,Agnieszka Radwanska,R,170,POL,23.3045859,3,7230,201493,8,,Angelique Kerber,L,173,GER,24.43531828,8,4275,6-3 6-4,3,SF,,3,0,59,46,33,8,,2,3,2,1,50,28,22,9,,0,3
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,126,200033,6,,Serena Williams,R,175,USA,30.74606434,6,5640,201458,2,,Victoria Azarenka,R,180,BLR,22.90212183,2,8800,6-3 7-6(6),3,SF,,24,0,71,50,41,11,,1,2,1,4,69,50,35,9,,2,4
2012-W-SL-GBR-01A-2012,Wimbledon,Grass,128,G,20120625,127,200033,6,,Serena Williams,R,175,USA,30.74606434,6,5640,201474,3,,Agnieszka Radwanska,R,170,POL,23.3045859,3,7230,6-1 5-7 6-2,3,F,,17,4,80,45,37,17,,0,2,2,5,99,72,44,10,,10,15
2012-W-PR-USA-02A-2012,Stanford,Hard,28,P,20120709,1,202484,,WC,Nicole Gibbs,R,,USA,19.35112936,403,91,201598,,Q,Noppawan Lertcheewakarn,R,,THA,20.64065708,174,344,6-4 6-4,3,R32,,1,1,65,38,22,13,,3,7,1,6,69,46,25,9,,6,12
2012-W-PR-USA-02A-2012,Stanford,Hard,28,P,20120709,3,201541,6,,Chanelle Scheepers,R,,RSA,28.32306639,42,1380,202479,,Q,Grace Min,R,,USA,18.17659138,170,352,6-4 6-4,3,R32,,0,5,69,39,24,13,,7,11,0,5,71,38,22,11,,3,9
2012-W-PR-USA-02A-2012,Stanford,Hard,28,P,20120709,4,202454,,Q,Erika Sema,U,,JPN,23.62217659,137,496,201443,,LL,Alexa Glatch,R,,USA,22.82819986,150,427,6-2 6-3,3,R32,,1,1,53,35,24,8,,3,5,2,5,64,37,19,7,,3,9
2012-W-PR-USA-02A-2012,Stanford,Hard,28,P,20120709,5,202453,,LL,Saisai Zheng,R,,CHN,18.42299795,188,323,201503,,,Ayumi Morita,R,163,JPN,22.32991102,70,871,4-2 RET,3,R32,,2,0,24,14,11,5,,2,2,0,1,17,9,6,4,,1,2
2012-W-PR-USA-02A-2012,Stanford,Hard,28,P,20120709,6,201514,9,,Sorana Cirstea,R,176,ROU,22.25598905,43,1366,201447,,,Vania King,R,165,USA,23.35112936,60,1087,7-5 6-4,3,R32,,2,0,76,37,25,23,,7,8,3,1,65,43,31,10,,4,7
2012-W-PR-USA-02A-2012,Stanford,Hard,28,P,20120709,7,201523,8,,Marina Erakovic,R,174,NZL,24.34223135,50,1237,202485,,Q,Jana Juricova,R,,SVK,24.58590007,,,6-2 6-2,3,R32,,3,1,43,20,18,12,,0,1,3,6,58,28,18,9,,5,10
2012-W-PR-USA-02A-2012,Stanford,Hard,28,P,20120709,8,201524,,,Urszula Radwanska,R,177,POL,21.58795346,57,1166,201305,,,Eleni Daniilidou,R,182,GRE,29.80424367,111,602,3-6 6-3 6-4,3,R32,,4,6,95,51,35,17,,5,10,3,10,93,52,31,18,,4,10
2012-W-PR-USA-02A-2012,Stanford,Hard,28,P,20120709,9,201535,,LL,Coco Vandeweghe,R,185,USA,20.59137577,120,565,201349,,,Melinda Czink,L,178,HUN,29.71389459,92,692,6-4 6-1,3,R32,,7,2,49,29,24,11,,4,4,5,5,52,30,14,14,,1,5
2012-W-PR-USA-02A-2012,Stanford,Hard,28,P,20120709,10,201518,5,,Yanina Wickmayer,R,182,BEL,22.71868583,37,1520,201578,,,Kai Chen Chang,R,,TPE,21.48665298,118,574,7-5 2-6 7-5,3,R32,,1,11,123,79,43,17,,7,15,3,11,107,72,42,12,,4,12
2012-W-PR-USA-02A-2012,Stanford,Hard,28,P,20120709,11,201586,,,Heather Watson,R,170,GBR,20.13963039,79,824,201585,,,Sloane Stephens,R,170,USA,19.3045859,49,1237,7-6(5) 4-6 6-1,3,R32,,1,4,95,63,37,14,,5,10,3,8,107,63,36,16,,5,12
2012-W-PR-USA-02A-2012,Stanford,Hard,28,P,20120709,12,202486,,WC,Mallory Burdette,R,,USA,21.44558522,,,201303,,,Anne Keothavong,R,175,GBR,28.81314168,75,836,2-6 7-5 6-4,3,R32,,0,3,98,68,36,14,,6,14,4,2,97,57,33,14,,3,11
2012-W-PR-USA-02A-2012,Stanford,Hard,28,P,20120709,13,200033,1,,Serena Williams,R,175,USA,30.78439425,4,7360,202484,,WC,Nicole Gibbs,R,,USA,19.35112936,403,91,6-2 6-1,3,R16,,7,2,45,27,21,9,,5,6,0,2,53,31,14,8,,5,11
2012-W-PR-USA-02A-2012,Stanford,Hard,28,P,20120709,14,201541,6,,Chanelle Scheepers,R,,RSA,28.32306639,42,1380,201547,,WC,Michelle Larcher De Brito,R,165,POR,19.44147844,145,471,6-3 6-4,3,R16,,1,6,58,32,19,12,,1,4,0,1,67,46,22,7,,6,12
2012-W-PR-USA-02A-2012,Stanford,Hard,28,P,20120709,15,201495,3,,Dominika Cibulkova,R,161,SVK,23.17590691,15,2625,202454,,Q,Erika Sema,U,,JPN,23.62217659,137,496,6-1 6-3,3,R16,,1,4,61,27,23,15,,6,7,0,0,52,40,20,5,,0,5
2012-W-PR-USA-02A-2012,Stanford,Hard,28,P,20120709,16,201514,9,,Sorana Cirstea,R,176,ROU,22.25598905,43,1366,202453,,LL,Saisai Zheng,R,,CHN,18.42299795,188,323,6-3 6-3,3,R16,,1,1,53,36,28,8,,1,2,1,2,61,41,23,9,,3,7
2012-W-PR-USA-02A-2012,Stanford,Hard,28,P,20120709,17,201524,,,Urszula Radwanska,R,177,POL,21.58795346,57,1166,201523,8,,Marina Erakovic,R,174,NZL,24.34223135,50,1237,6-3 3-6 6-4,3,R16,,3,1,86,53,31,17,,3,8,3,5,90,46,34,15,,9,15
2012-W-PR-USA-02A-2012,Stanford,Hard,28,P,20120709,18,201535,,LL,Coco Vandeweghe,R,185,USA,20.59137577,120,565,201347,4,,Jelena Jankovic,R,177,SRB,27.35934292,20,2220,6-4 6-2,3,R16,,4,5,63,26,20,19,,6,8,4,5,61,36,23,8,,4,9
2012-W-PR-USA-02A-2012,Stanford,Hard,28,P,20120709,19,201518,5,,Yanina Wickmayer,R,182,BEL,22.71868583,37,1520,201586,,,Heather Watson,R,170,GBR,20.13963039,79,824,5-7 6-1 6-4,3,R16,,7,6,101,61,41,19,,10,14,4,4,98,64,41,12,,6,12
2012-W-PR-USA-02A-2012,Stanford,Hard,28,P,20120709,20,201294,2,,Marion Bartoli,R,170,FRA,27.76728268,10,3400,202486,,WC,Mallory Burdette,R,,USA,21.44558522,,,7-5 6-0,3,R16,,2,2,53,33,24,13,,3,4,2,4,73,48,25,11,,8,13
2012-W-PR-USA-02A-2012,Stanford,Hard,28,P,20120709,21,200033,1,,Serena Williams,R,175,USA,30.78439425,4,7360,201541,6,,Chanelle Scheepers,R,,RSA,28.32306639,42,1380,6-4 6-0,3,QF,,8,3,58,35,24,10,,7,9,0,4,56,34,13,10,,9,15
2012-W-PR-USA-02A-2012,Stanford,Hard,28,P,20120709,22,201514,9,,Sorana Cirstea,R,176,ROU,22.25598905,43,1366,201495,3,,Dominika Cibulkova,R,161,SVK,23.17590691,15,2625,6-7(5) 6-2 6-0,3,QF,,15,3,85,44,34,25,,6,7,1,5,88,34,22,24,,4,10
2012-W-PR-USA-02A-2012,Stanford,Hard,28,P,20120709,23,201535,,LL,Coco Vandeweghe,R,185,USA,20.59137577,120,565,201524,,,Urszula Radwanska,R,177,POL,21.58795346,57,1166,6-4 6-4,3,QF,,2,3,61,27,24,19,,4,5,3,2,67,40,25,15,,3,6
2012-W-PR-USA-02A-2012,Stanford,Hard,28,P,20120709,24,201518,5,,Yanina Wickmayer,R,182,BEL,22.71868583,37,1520,201294,2,,Marion Bartoli,R,170,FRA,27.76728268,10,3400,6-3 6-2,3,QF,,5,2,51,30,22,8,,2,4,6,9,56,27,18,8,,3,9
2012-W-PR-USA-02A-2012,Stanford,Hard,28,P,20120709,25,200033,1,,Serena Williams,R,175,USA,30.78439425,4,7360,201514,9,,Sorana Cirstea,R,176,ROU,22.25598905,43,1366,6-1 6-2,3,SF,,3,4,47,18,15,20,,1,1,4,8,57,21,15,11,,5,9
2012-W-PR-USA-02A-2012,Stanford,Hard,28,P,20120709,26,201535,,LL,Coco Vandeweghe,R,185,USA,20.59137577,120,565,201518,5,,Yanina Wickmayer,R,182,BEL,22.71868583,37,1520,6-2 3-6 6-2,3,SF,,12,5,77,36,31,20,,6,7,2,4,91,64,37,15,,5,9
2012-W-PR-USA-02A-2012,Stanford,Hard,28,P,20120709,27,200033,1,,Serena Williams,R,175,USA,30.78439425,4,7360,201535,,LL,Coco Vandeweghe,R,185,USA,20.59137577,120,565,7-5 6-3,3,F,,9,6,62,42,34,7,,0,2,6,5,65,35,27,8,,5,9
2012-W-INT-ITA-01A-2012,Palermo,Clay,32,I,20120709,1,201506,1,,Sara Errani,R,164,ITA,25.19644079,9,3410,201365,,,Edina Gallovits Hall,R,165,ROU,27.57837098,130,521,6-1 6-1,3,R32,,0,1,69,53,30,9,,6,7,0,2,41,25,7,8,,0,6
2012-W-INT-ITA-01A-2012,Palermo,Clay,32,I,20120709,3,202456,,,Alexandra Cadantu,R,170,ROU,22.18480493,85,775,202428,,,Kiki Bertens,R,182,NED,20.58042437,72,862,6-3 6-2,3,R32,,0,1,57,42,28,10,,3,4,0,4,51,37,21,5,,5,9
2012-W-INT-ITA-01A-2012,Palermo,Clay,32,I,20120709,4,201427,7,,Alize Cornet,R,173,FRA,22.46132786,55,1196,201531,,,Mariana Duque Marino,R,,COL,22.90759754,116,586,6-3 6-2,3,R32,,0,3,54,36,25,8,,2,5,0,2,42,23,6,9,,1,7
2012-W-INT-ITA-01A-2012,Palermo,Clay,32,I,20120709,5,201308,,WC,Maria Elena Camerin,R,164,ITA,30.30253251,196,310,201286,4,,Anabel Medina Garrigues,R,169,ESP,29.94113621,26,1870,6-1 6-3,3,R32,,4,2,55,36,27,11,,4,4,0,1,49,31,15,8,,4,8
2012-W-INT-ITA-01A-2012,Palermo,Clay,32,I,20120709,6,201638,,Q,Estrella Cabeza Candela,R,,ESP,25.38261465,162,372,202437,,WC,Anastasia Grymalska,R,,ITA,21.99315537,295,176,6-2 3-6 6-1,3,R32,,0,2,85,66,37,9,,12,17,1,7,85,56,26,11,,7,15
2012-W-INT-ITA-01A-2012,Palermo,Clay,32,I,20120709,8,201593,,,Irina Camelia Begu,R,181,ROU,21.86995209,73,860,201555,6,,Polona Hercog,R,182,SLO,21.46748802,63,957,6-1 7-6(8),3,R32,,0,4,61,42,27,11,,1,4,0,5,65,35,22,10,,2,8
2012-W-INT-ITA-01A-2012,Palermo,Clay,32,I,20120709,9,201366,8,,Barbora Zahlavova Strycova,R,164,CZE,26.28336756,71,869,201562,,,Silvia Soler Espinosa,R,,ESP,24.63791923,62,1006,7-5 7-6(3),3,R32,,10,4,92,53,32,19,,8,12,0,3,91,54,30,17,,8,13
2012-W-INT-ITA-01A-2012,Palermo,Clay,32,I,20120709,10,202461,,,Julia Cohen,R,,USA,23.29637235,140,492,201371,,,Vera Dushevina,R,180,RUS,25.75770021,94,685,6-4 4-6 7-5,3,R32,,0,1,104,76,48,9,,7,13,2,8,102,60,35,21,,6,13
2012-W-INT-ITA-01A-2012,Palermo,Clay,32,I,20120709,11,200765,,Q,Katalin Marosi,R,,HUN,32.65708419,458,71,202443,,,Valeria Savinykh,R,,RUS,21.38261465,132,517,6-4 6-3,3,R32,,1,2,74,48,31,13,,6,8,1,6,75,35,19,19,,4,9
2012-W-INT-ITA-01A-2012,Palermo,Clay,32,I,20120709,12,201504,3,,Julia Goerges,R,180,GER,23.68240931,24,1945,201454,,,Akgul Amanmuradova,R,,UZB,28.04380561,91,693,6-4 7-6(8),3,R32,,4,3,74,46,32,18,,0,1,2,1,67,46,35,11,,4,6
2012-W-INT-ITA-01A-2012,Palermo,Clay,32,I,20120709,13,201521,5,,Carla Suarez Navarro,R,162,ESP,23.84668036,41,1391,201678,,LL,Sacha Jones,R,,AUS,21.66735113,173,348,6-4 6-1,3,R32,,2,3,52,35,25,8,,4,6,1,5,64,33,15,11,,6,12
2012-W-INT-ITA-01A-2012,Palermo,Clay,32,I,20120709,14,201588,,,Anna Tatishvili,R,171,GEO,22.42847365,76,832,201691,,Q,Dia Evtimova,R,,BUL,25.19370294,158,378,6-2 6-2,3,R32,,3,3,43,31,20,4,,1,4,2,7,52,37,18,2,,4,11
2012-W-INT-ITA-01A-2012,Palermo,Clay,32,I,20120709,15,201573,,,Laura Robson,L,180,GBR,18.46406571,113,597,202488,,Q,Valentyna Ivakhnenko,R,,UKR,19.03353867,240,238,6-1 6-0,3,R32,,4,6,43,24,18,10,,1,2,0,3,39,26,7,5,,3,9
2012-W-INT-ITA-01A-2012,Palermo,Clay,32,I,20120709,16,201311,2,,Roberta Vinci,R,163,ITA,29.38809035,27,1865,201498,,,Karin Knapp,R,180,ITA,25.03216975,124,551,6-2 6-2,3,R32,,3,3,48,27,16,13,,1,2,0,7,84,53,27,13,,12,17
2012-W-INT-ITA-01A-2012,Palermo,Clay,32,I,20120709,18,202456,,,Alexandra Cadantu,R,170,ROU,22.18480493,85,775,201427,7,,Alize Cornet,R,173,FRA,22.46132786,55,1196,6-3 5-7 6-2,3,R16,,0,3,86,64,35,13,,3,8,0,5,108,75,38,16,,9,17
2012-W-INT-ITA-01A-2012,Palermo,Clay,32,I,20120709,19,201638,,Q,Estrella Cabeza Candela,R,,ESP,25.38261465,162,372,201308,,WC,Maria Elena Camerin,R,164,ITA,30.30253251,196,310,7-6(3) 7-5,3,R16,,0,4,77,51,33,9,,2,8,0,5,82,51,26,13,,3,10
2012-W-INT-ITA-01A-2012,Palermo,Clay,32,I,20120709,21,201366,8,,Barbora Zahlavova Strycova,R,164,CZE,26.28336756,71,869,202461,,,Julia Cohen,R,,USA,23.29637235,140,492,3-6 6-3 7-5,3,R16,,8,2,120,76,48,19,,17,21,0,6,111,85,49,14,,8,13
2012-W-INT-ITA-01A-2012,Palermo,Clay,32,I,20120709,23,201521,5,,Carla Suarez Navarro,R,162,ESP,23.84668036,41,1391,201588,,,Anna Tatishvili,R,171,GEO,22.42847365,76,832,6-1 3-2 RET,3,R16,,0,2,35,25,19,7,,0,0,0,0,59,46,22,9,,4,7
2012-W-INT-ITA-01A-2012,Palermo,Clay,32,I,20120709,24,201573,,,Laura Robson,L,180,GBR,18.46406571,113,597,201311,2,,Roberta Vinci,R,163,ITA,29.38809035,27,1865,6-3 7-5,3,R16,,3,6,77,41,28,18,,7,10,3,4,61,34,22,9,,5,10
2012-W-INT-ITA-01A-2012,Palermo,Clay,32,I,20120709,25,201506,1,,Sara Errani,R,164,ITA,25.19644079,9,3410,202456,,,Alexandra Cadantu,R,170,ROU,22.18480493,85,775,6-2 6-2,3,QF,,2,1,41,34,23,3,,0,2,0,7,44,31,13,3,,0,6
2012-W-INT-ITA-01A-2012,Palermo,Clay,32,I,20120709,26,201593,,,Irina Camelia Begu,R,181,ROU,21.86995209,73,860,201638,,Q,Estrella Cabeza Candela,R,,ESP,25.38261465,162,372,5-7 6-4 6-4,3,QF,,4,3,93,68,42,11,,7,13,1,5,105,74,42,13,,7,14
2012-W-INT-ITA-01A-2012,Palermo,Clay,32,I,20120709,27,201366,8,,Barbora Zahlavova Strycova,R,164,CZE,26.28336756,71,869,201504,3,,Julia Goerges,R,180,GER,23.68240931,24,1945,7-6(4) 6-7(4) 6-1,3,QF,,2,2,98,54,34,29,,1,4,8,4,107,62,45,19,,7,13
2012-W-INT-ITA-01A-2012,Palermo,Clay,32,I,20120709,28,201573,,,Laura Robson,L,180,GBR,18.46406571,113,597,201521,5,,Carla Suarez Navarro,R,162,ESP,23.84668036,41,1391,6-4 2-6 6-3,3,QF,,1,9,87,47,34,14,,6,11,1,4,80,44,27,19,,6,11
2012-W-INT-ITA-01A-2012,Palermo,Clay,32,I,20120709,29,201506,1,,Sara Errani,R,164,ITA,25.19644079,9,3410,201593,,,Irina Camelia Begu,R,181,ROU,21.86995209,73,860,6-4 6-1,3,SF,,0,1,56,46,33,4,,3,4,0,2,51,30,15,9,,1,5
